zip,internet_adoption_rate,median_income,total_population,pct_seniors,pct_under18,poverty_rate,pct_white,pct_black,pct_hispanic,pct_bachelor_plus,acs_year,avg_household_size,city,state,NAME,area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,fcc_10mbps_coverage,fcc_25mbps_coverage,fcc_100mbps_coverage,fcc_250mbps_coverage,fcc_gigabit_coverage,cluster,lime_top_features,MSA,County
92584,0.8512339461092924,111057,54663,0.120190988419955,0.2838848947185482,0.05958149779735683,0.5347858697839489,0.06922415527870772,0.3594936245723799,0.1623767447816622,2022,3.44,MENIFEE,CA,"menifee, california",Total,Census Place,646842,Menifee,"Menifee city, CA",42048,R,Any Technology,1.0,1.0,1.0,1.0,0.983,0.857,1,"Avg Household Size: 3.4, % Under 18: 28%, Poverty Rate: 6%",Los Angeles,Riverside County
92585,0.7980665950590763,100470,27083,0.12805080677916036,0.2844958091791899,0.10824511704189653,0.42144518701768635,0.0673854447439353,0.5410405051139091,0.11353985895211018,2022,3.63,MENIFEE,CA,"menifee, california",Total,Census Place,646842,Menifee,"Menifee city, CA",42048,R,Any Technology,1.0,1.0,1.0,1.0,0.983,0.857,1,"% Bachelor Plus: 11%, Avg Household Size: 3.6, % Under 18: 28%",Los Angeles,Riverside County
92586,0.6831574318381706,56528,20152,0.3807562524811433,0.13939063120285827,0.0966246198334746,0.6238586740770147,0.07359071059944422,0.3260718539102819,0.10296744739976181,2022,2.2,MENIFEE,CA,"menifee, california",Total,Census Place,646842,Menifee,"Menifee city, CA",42048,R,Any Technology,1.0,1.0,1.0,1.0,0.983,0.857,0,"% Bachelor Plus: 10%, % White: 62%, Avg Household Size: 2.2",Los Angeles,Riverside County
92587,0.7981311422587402,96955,18926,0.15074500686885767,0.2715312268836521,0.1430835887139385,0.6482616506393322,0.0338159146148156,0.3170241995138962,0.16210504068477227,2022,3.05,MENIFEE,CA,"menifee, california",Total,Census Place,646842,Menifee,"Menifee city, CA",42048,R,Any Technology,1.0,1.0,1.0,1.0,0.983,0.857,1,"% White: 65%, % Under 18: 27%, % Bachelor Plus: 16%",Los Angeles,Riverside County
92590,0.6855249745158002,71827,5212,0.13104374520337683,0.21258633921719108,0.17611997692751394,0.568495778971604,0.03549501151189562,0.4297774366845741,0.20337682271680738,2022,2.65,TEMECULA,CA,"temecula, california",Total,Census Place,678120,Temecula,"Temecula city, CA",43648,R,Any Technology,1.0,1.0,1.0,1.0,0.9099,0.7453,1,"Poverty Rate: 18%, % Bachelor Plus: 20%, Median Income: $71,827",Los Angeles,Riverside County
92591,0.8422403049629793,101117,41047,0.14288498550442177,0.24479255487611762,0.08178702570379437,0.6085950252149974,0.03929641630326212,0.2721027115258119,0.23124710697493117,2022,3.01,TEMECULA,CA,"temecula, california",Total,Census Place,678120,Temecula,"Temecula city, CA",43648,R,Any Technology,1.0,1.0,1.0,1.0,0.9099,0.7453,0,"% Hispanic: 27%, Avg Household Size: 3.0, % Bachelor Plus: 23%",Los Angeles,Riverside County
92592,0.8792477197513924,122882,81636,0.12387917095399088,0.28775295212896274,0.06324756905601928,0.625434857170856,0.04385320201871723,0.26347444754765054,0.23566808760840804,2022,3.29,TEMECULA,CA,"temecula, california",Total,Census Place,678120,Temecula,"Temecula city, CA",43648,R,Any Technology,1.0,1.0,1.0,1.0,0.9099,0.7453,0,"% White: 63%, Median Income: $122,882, % Under 18: 29%",Los Angeles,Riverside County
92595,0.7965666929755327,93376,34698,0.13908582627240762,0.2343074528791285,0.09624848028715335,0.5390800622514266,0.03717793532768459,0.39379791342440484,0.11162026629776932,2022,3.41,WILDOMAR,CA,"wildomar, california",Total,Census Place,685446,Wildomar,"Wildomar city, CA",12353,R,Any Technology,1.0,1.0,1.0,1.0,0.9445,0.8352,1,"% Bachelor Plus: 11%, Avg Household Size: 3.4, % Hispanic: 39%",Los Angeles,Riverside County
92602,0.9249335459861776,137037,26663,0.0732475715410869,0.26576154221205417,0.06940323731550682,0.3508607433522109,0.002100288789708585,0.17181112402955406,0.43528485166710423,2022,2.83,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 44%, % Hispanic: 17%, Median Income: $137,037",Los Angeles,Orange County
92603,0.9100041282509976,187713,19329,0.17574628796109473,0.1917326297273527,0.06567148706784844,0.5578146826012726,0.0016555434838843189,0.09369341404107817,0.5135806301412386,2022,2.66,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 51%, % Hispanic: 9%, Median Income: $187,713",Los Angeles,Orange County
92604,0.8462948668467773,120460,29080,0.2077028885832187,0.20533012379642365,0.09894126978652965,0.535557083906465,0.015680880330123798,0.11753782668500688,0.4139270976616231,2022,2.79,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 41%, % Hispanic: 12%, Median Income: $120,460",Los Angeles,Orange County
92606,0.835364502548194,128580,24431,0.08976300601694569,0.2166509762187385,0.1220376705271401,0.3521345831116205,0.013834881912324506,0.0909909541156727,0.428758544472187,2022,2.71,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 43%, % Hispanic: 9%, Median Income: $128,580",Los Angeles,Orange County
92612,0.8285892807553458,88929,34868,0.11262475622347137,0.11793048066995526,0.2634094214728843,0.4991109326603189,0.028105999770563266,0.11170700929218767,0.38915337845589076,2022,2.35,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 39%, % Hispanic: 11%, Avg Household Size: 2.4",Los Angeles,Orange County
92614,0.8933425081713401,109475,29544,0.09917411318711075,0.2330083942594097,0.1607851113597071,0.445268074735987,0.04447603574329813,0.12144597887896019,0.41527890603845113,2022,2.54,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 42%, % Hispanic: 12%, Avg Household Size: 2.5",Los Angeles,Orange County
92617,0.5695273061037173,67056,20432,0.03137235708692247,0.10738057948316367,0.28893598982619756,0.3667776037588097,0.05892717306186374,0.19102388410336726,0.24818911511354738,2022,2.71,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,1,"% Hispanic: 19%, Median Income: $67,056, Poverty Rate: 29%",Los Angeles,Orange County
92618,0.92473165971791,132843,59386,0.07397366382649109,0.2437106388711144,0.08504140084159088,0.3641093860505843,0.014633078503350959,0.09993937965176977,0.4488263227023204,2022,2.62,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 45%, % Hispanic: 10%, Median Income: $132,843",Los Angeles,Orange County
92620,0.8858353905631375,135494,61110,0.10350188185239731,0.27155948289968906,0.09370446172738436,0.29877270495827196,0.012027491408934709,0.08309605629193258,0.44197349042709866,2022,2.84,IRVINE,CA,"irvine, california",Total,Census Place,636770,Irvine,"Irvine city, CA",121040,R,Any Technology,1.0,1.0,1.0,1.0,0.9366,0.8307,0,"% Bachelor Plus: 44%, % Hispanic: 8%, Median Income: $135,494",Los Angeles,Orange County
92626,0.8242116708952519,105281,50198,0.14161918801545878,0.17357265229690427,0.08898245614035087,0.5787083150723137,0.02261046256822981,0.3009084027252082,0.30260169727877606,2022,2.56,COSTA MESA,CA,"costa mesa, california",Total,Census Place,616532,Costa Mesa,"Costa Mesa city, CA",53698,R,Any Technology,1.0,1.0,1.0,1.0,0.9111,0.2599,0,"Avg Household Size: 2.6, % Under 18: 17%, % Hispanic: 30%",Los Angeles,Orange County
92627,0.7945933869526363,105647,62181,0.1188948392595809,0.20474099805406795,0.098662071432055,0.5643685370129139,0.007349511908782426,0.40795419822775447,0.2715942168829707,2022,2.71,COSTA MESA,CA,"costa mesa, california",Total,Census Place,616532,Costa Mesa,"Costa Mesa city, CA",53698,R,Any Technology,1.0,1.0,1.0,1.0,0.9111,0.2599,0,"% Bachelor Plus: 27%, % White: 56%, % Hispanic: 41%",Los Angeles,Orange County
92629,0.8496417962607025,119368,26144,0.23271113831089352,0.17763157894736842,0.07163938824792059,0.8362148102815178,0.012966646266829866,0.13834914320685435,0.3919828641370869,2022,2.27,DANA POINT,CA,"dana point, california",Total,Census Place,617946,Dana Point,"Dana Point city, CA",17825,R,Any Technology,1.0,1.0,1.0,1.0,0.9627,0.8284,0,"% Bachelor Plus: 39%, % White: 84%, % Hispanic: 14%",Los Angeles,Orange County
92630,0.8453100227107169,120848,66240,0.15321557971014493,0.2023852657004831,0.08423191834630026,0.5621376811594203,0.02389794685990338,0.2586201690821256,0.31156400966183573,2022,2.81,LAKE FOREST,CA,"lake forest, california",Total,Census Place,639496,Lake Forest,"Lake Forest city, CA",34114,R,Any Technology,1.0,1.0,1.0,1.0,0.9182,0.7617,0,"Median Income: $120,848, % Hispanic: 26%, % White: 56%",Los Angeles,Orange County
92637,0.7789976533690915,56928,17452,0.8262090304836122,0.0029223011689204674,0.10652111462223499,0.7031858812743526,0.007334402933761174,0.05449232179692872,0.468771487508595,2022,1.46,LAGUNA WOODS,CA,"laguna woods, california",Total,Census Place,639259,Laguna Woods,"Laguna Woods city, CA",19984,R,Any Technology,1.0,1.0,1.0,1.0,0.8271,0.0251,0,"% Bachelor Plus: 47%, % White: 70%, % Hispanic: 5%",Los Angeles,Orange County
92646,0.8704694551714511,123899,56033,0.22556350721896026,0.1843199543126372,0.06012635508651016,0.687148644548748,0.011457533953206147,0.15824603358735032,0.34410079774418645,2022,2.59,HUNTINGTON BEACH,CA,"huntington beach, california",Total,Census Place,636000,Huntington Beach,"Huntington Beach city, CA",97490,R,Any Technology,1.0,1.0,1.0,1.0,0.9357,0.5683,0,"% Bachelor Plus: 34%, % Hispanic: 16%, % White: 69%",Los Angeles,Orange County
92647,0.8314464226993,106555,60114,0.14006720564261238,0.1882922447350035,0.0963470701329098,0.570116778121569,0.019296669660977477,0.2820141730711648,0.2586252786372559,2022,2.8,HUNTINGTON BEACH,CA,"huntington beach, california",Total,Census Place,636000,Huntington Beach,"Huntington Beach city, CA",97490,R,Any Technology,1.0,1.0,1.0,1.0,0.9357,0.5683,0,"% Hispanic: 28%, % White: 57%, % Bachelor Plus: 26%",Los Angeles,Orange County
92648,0.8304787660256411,116189,45667,0.17498412420347298,0.17734907044474127,0.06517855173478616,0.6936518711542251,0.007751768235268356,0.15823242166115575,0.3354501062036043,2022,2.26,HUNTINGTON BEACH,CA,"huntington beach, california",Total,Census Place,636000,Huntington Beach,"Huntington Beach city, CA",97490,R,Any Technology,1.0,1.0,1.0,1.0,0.9357,0.5683,0,"% Bachelor Plus: 34%, % Hispanic: 16%, Avg Household Size: 2.3",Los Angeles,Orange County
92649,0.8521488792926177,116055,35206,0.21777537919672782,0.15676305175254218,0.06261918993538838,0.7115548486053513,0.007356700562404135,0.16565358177583367,0.35138896778958134,2022,2.41,HUNTINGTON BEACH,CA,"huntington beach, california",Total,Census Place,636000,Huntington Beach,"Huntington Beach city, CA",97490,R,Any Technology,1.0,1.0,1.0,1.0,0.9357,0.5683,0,"% Bachelor Plus: 35%, % Hispanic: 17%, Avg Household Size: 2.4",Los Angeles,Orange County
92651,0.8549432739059968,148381,23981,0.29319044243359327,0.15253742546182394,0.05287394817264621,0.8624744589466661,0.00421166757015971,0.06984696217839123,0.46269963721279345,2022,2.15,LAGUNA BEACH,CA,"laguna beach, california",Total,Census Place,639178,Laguna Beach,"Laguna Beach city, CA",14160,R,Any Technology,1.0,1.0,1.0,1.0,0.9355,0.8035,0,"% Bachelor Plus: 46%, % White: 86%, % Hispanic: 7%",Los Angeles,Orange County
92653,0.8211102859264761,123490,29923,0.20482571934632224,0.19269458276242354,0.08470461289452387,0.6088961668281924,0.010694114894896902,0.1997460147712462,0.36436854593456536,2022,2.71,LAGUNA HILLS,CA,"laguna hills, california",Total,Census Place,639220,Laguna Hills,"Laguna Hills city, CA",13690,R,Any Technology,1.0,1.0,1.0,1.0,0.9259,0.7085,0,"% Bachelor Plus: 36%, % Hispanic: 20%, Median Income: $123,490",Los Angeles,Orange County
92656,0.8778736348676008,130854,53143,0.09594866680465913,0.24260956287751914,0.049163478558784904,0.6300735750710348,0.026400466665412188,0.1998569896317483,0.3624371977494684,2022,2.62,ALISO VIEJO,CA,"aliso viejo, california",Total,Census Place,600947,Aliso Viejo,"Aliso Viejo city, CA",21390,R,Any Technology,1.0,1.0,1.0,1.0,0.9676,0.6031,0,"% Bachelor Plus: 36%, % Hispanic: 20%, % White: 63%",Los Angeles,Orange County
92660,0.876435315131411,152700,35926,0.21569336970439237,0.19899237321160163,0.07914450416330168,0.7919612536881367,0.010410287813839559,0.09803484941268162,0.44051661749151033,2022,2.29,NEWPORT BEACH,CA,"newport beach, california",Total,Census Place,651182,Newport Beach,"Newport Beach city, CA",53128,R,Any Technology,1.0,1.0,1.0,1.0,0.9528,0.6577,0,"% Bachelor Plus: 44%, % Hispanic: 10%, Median Income: $152,700",Los Angeles,Orange County
92661,0.8641686182669789,197344,3300,0.3015151515151515,0.10636363636363637,0.08757575757575757,0.7169696969696969,0.017272727272727273,0.10393939393939394,0.4393939393939394,2022,1.92,NEWPORT BEACH,CA,"newport beach, california",Total,Census Place,651182,Newport Beach,"Newport Beach city, CA",53128,R,Any Technology,1.0,1.0,1.0,1.0,0.9528,0.6577,0,"% Bachelor Plus: 44%, % White: 72%, % Hispanic: 10%",Los Angeles,Orange County
92662,0.7527706734867861,157128,2346,0.41815856777493604,0.0784313725490196,0.0029838022165387893,0.9578005115089514,0.0,0.026427962489343565,0.47357203751065646,2022,2.0,NEWPORT BEACH,CA,"newport beach, california",Total,Census Place,651182,Newport Beach,"Newport Beach city, CA",53128,R,Any Technology,1.0,1.0,1.0,1.0,0.9528,0.6577,0,"% Bachelor Plus: 47%, % Hispanic: 3%, % White: 96%",Los Angeles,Orange County
92663,0.8316202578957205,123333,21886,0.21511468518687746,0.09965274604770173,0.09248902241737925,0.855706844558165,0.0035182308324956594,0.14091199853787809,0.4371744494197204,2022,2.0,NEWPORT BEACH,CA,"newport beach, california",Total,Census Place,651182,Newport Beach,"Newport Beach city, CA",53128,R,Any Technology,1.0,1.0,1.0,1.0,0.9528,0.6577,0,"% Bachelor Plus: 44%, % White: 86%, % Hispanic: 14%",Los Angeles,Orange County
92672,0.8159973226238286,105534,38020,0.19655444502893213,0.18119410836401895,0.07527027761177812,0.7702261967385586,0.02814308258811152,0.19476591267753815,0.29163598106259864,2022,2.46,SAN CLEMENTE,CA,"san clemente, california",Total,Census Place,665084,San Clemente,"San Clemente city, CA",30867,R,Any Technology,1.0,1.0,1.0,1.0,0.9475,0.8357,0,"% Hispanic: 19%, % White: 77%, Avg Household Size: 2.5",Los Angeles,Orange County
92673,0.9023733029329464,172056,30633,0.16524662945189827,0.27705415728136323,0.04478102309688865,0.7607808572454543,0.021578036757744917,0.15809747657754708,0.33845852511996866,2022,3.14,SAN CLEMENTE,CA,"san clemente, california",Total,Census Place,665084,San Clemente,"San Clemente city, CA",30867,R,Any Technology,1.0,1.0,1.0,1.0,0.9475,0.8357,0,"% Bachelor Plus: 34%, % Hispanic: 16%, Median Income: $172,056",Los Angeles,Orange County
92675,0.7859631234599371,123474,35099,0.18402233681871277,0.23111769566084503,0.09092471147512815,0.6485654861961879,0.00601156728111912,0.38394256246616715,0.25764266788227586,2022,2.96,SAN JUAN CAPISTRANO,CA,"san juan capistrano, california",Total,Census Place,668028,San Juan Capistrano,"San Juan Capistrano city, CA",16454,R,Any Technology,1.0,1.0,1.0,1.0,0.9025,0.5364,0,"Median Income: $123,474, % White: 65%, % Seniors: 18%",Los Angeles,Orange County
92677,0.8434565553310353,135822,64259,0.20328669913942016,0.1699217230271246,0.0741903735295496,0.6952956006162561,0.020230629172567266,0.16100468416875457,0.37521592306136103,2022,2.53,LAGUNA NIGUEL,CA,"laguna niguel, california",Total,Census Place,639248,Laguna Niguel,"Laguna Niguel city, CA",27463,R,Any Technology,1.0,1.0,1.0,1.0,0.9349,0.6655,0,"% Bachelor Plus: 38%, % Hispanic: 16%, % White: 70%",Los Angeles,Orange County
92683,0.775278058645096,80292,90630,0.1731104490786715,0.21206002427452278,0.1571542694834014,0.26842105263157895,0.010007723711795211,0.241498400088271,0.16908308507116848,2022,3.26,WESTMINSTER,CA,"westminster, california",Total,Census Place,684550,Westminster,"Westminster city, CA",35431,R,Any Technology,1.0,1.0,1.0,1.0,0.8822,0.4345,1,"% White: 27%, Poverty Rate: 16%, % Hispanic: 24%",Los Angeles,Orange County
92688,0.9014516851058387,141089,44444,0.09364593645936459,0.24187741877418775,0.049246004951609273,0.6730492304923049,0.014872648726487265,0.2148321483214832,0.31428314283142833,2022,2.84,RANCHO SANTA MARGARITA,CA,"rancho santa margarita, california",Total,Census Place,659587,Rancho Santa Margarita,"Rancho Santa Margarita city, CA",17415,R,Any Technology,1.0,1.0,1.0,1.0,0.973,0.6621,0,"% White: 67%, Median Income: $141,089, % Hispanic: 21%",Los Angeles,Orange County
92691,0.8789199140840749,134070,48073,0.21317579514488383,0.20329498887109188,0.05210517487209595,0.6711251638133672,0.013833128783308718,0.22881867160360286,0.3185571942670522,2022,2.83,MISSION VIEJO,CA,"mission viejo, california",Total,Census Place,648256,Mission Viejo,"Mission Viejo city, CA",37366,R,Any Technology,1.0,1.0,1.0,1.0,0.9747,0.6556,0,"Median Income: $134,070, % White: 67%, % Seniors: 21%",Los Angeles,Orange County
92692,0.8715227817745803,136906,45977,0.2254388063597016,0.192052548013137,0.04910247472987103,0.6811449202862301,0.009657002414250604,0.16888879222219805,0.37910259477564867,2022,2.75,MISSION VIEJO,CA,"mission viejo, california",Total,Census Place,648256,Mission Viejo,"Mission Viejo city, CA",37366,R,Any Technology,1.0,1.0,1.0,1.0,0.9747,0.6556,0,"% Bachelor Plus: 38%, % Hispanic: 17%, % White: 68%",Los Angeles,Orange County
92701,0.6960992072835727,65375,49462,0.08596498321944118,0.27544377501920664,0.15993659438697747,0.21758117342606445,0.005458735999353039,0.8715377461485585,0.06657636165136872,2022,3.83,SANTA ANA,CA,"santa ana, california",Total,Census Place,669000,Santa Ana,"Santa Ana city, CA",97014,R,Any Technology,1.0,1.0,1.0,1.0,0.891,0.307,1,"% Hispanic: 87%, % Bachelor Plus: 7%, Median Income: $65,375",Los Angeles,Orange County
92703,0.7026027802425318,77759,61593,0.1112464078710243,0.23109768967252772,0.12119286156316379,0.20515318299157373,0.00638059519750621,0.7744711249654993,0.07721656681765784,2022,4.4,SANTA ANA,CA,"santa ana, california",Total,Census Place,669000,Santa Ana,"Santa Ana city, CA",97014,R,Any Technology,1.0,1.0,1.0,1.0,0.891,0.307,1,"% Hispanic: 77%, % Bachelor Plus: 8%, % White: 21%",Los Angeles,Orange County
92704,0.7530981887511916,89654,80767,0.11699085022348236,0.23052731932596235,0.10345557298279683,0.23772085133779886,0.011601272797058205,0.7157007193532012,0.12938452585833324,2022,4.04,SANTA ANA,CA,"santa ana, california",Total,Census Place,669000,Santa Ana,"Santa Ana city, CA",97014,R,Any Technology,1.0,1.0,1.0,1.0,0.891,0.307,1,"% Hispanic: 72%, Avg Household Size: 4.0, % White: 24%",Los Angeles,Orange County
